Url,Title,Brand,Gender,Accords,Short Description,long Description,Perfumer,Top notes,Middle notes,Rating,Out of ,Total no of votes
https://www.fragrantica.com/perfume/Elizabeth-Arden/Spiced-Green-Tea-2157.html,Spiced Green Tea Elizabeth Arden ,Elizabeth Arden,for women,"warm spicy,green,aromatic,citrus,amber,anis,fresh,woody,soft spicy,sweet","Spiced Green Tea  by  Elizabeth Arden  is a Oriental Spicy fragrance for women.  Spiced Green Tea  was launched in 2001. The nose behind this fragrance is Francis Kurkdjian. Top notes are Ginger, Anise, Rhubarb, Lemon Verbena and Lemon; middle notes are Tea, Cardamom and Jasmine; base notes are Incense, Sandalwood, Labdanum and Patchouli. ",,Francis Kurkdjian,"Ginger,Anise,Rhubarb,Lemon Verbena,Lemon","Tea,Cardamom,Jasmine",3.38,5,390
https://www.fragrantica.com/perfume/Air-Val-International/The-Simpsons-2135.html,The Simpsons Air-Val International ,Air-Val International,for men,"citrus,aromatic,woody,fresh spicy,green,lavender,amber,powdery",The Simpsons  by  Air-Val International  is a Citrus Aromatic fragrance for men.  The Simpsons  was launched in 2000. ,,,"Bergamot,Sandalwood,Lavender,Amber,Lemon,Orange,Petitgrain,Galbanum",,4.00,5,5
https://www.fragrantica.com/perfume/John-Varvatos/John-Varvatos-2144.html,John Varvatos John Varvatos ,John Varvatos,for women,"fruity,sweet,patchouli,honey,white floral,earthy,woody,floral,warm spicy,mossy","John Varvatos  by  John Varvatos  is a Chypre Floral fragrance for women.  John Varvatos  was launched in 2008. The nose behind this fragrance is Rodrigo Flores-Roux. Top notes are Damask Plum, Georgian Apricot and Mandarin Orange; middle notes are Turkish Rose, Lily, Egyptian Jasmine and Mango Blossom; base notes are Patchouli, Honey, Tonka Bean and Oakmoss. ","The first fragrance for women by John Varvatos has arrived in February 2008, at first to Saks 5th Avenue, and then world-wide by the end of September.  
The muse for this fragrance was his wife Joyce, who has worked on creation of this fragrance and has given it an artistic touch. The fragrance was created by Rodrigo Flores-Roux of Givaudan and John Varvatos. It is composed of apricot, Damask plum and golden mandarin. The heart seduces with oriental lily, Indian mango blossom, Egyptian jasmine, and Turkish rose. The base unifies oakmoss, patchouli, Tonka beans and wild honey.  
The fragrance comes as 15ml (0.5 fl.oz.) parfum extrait, and as eau de parfum, but a special one as it will contain 50% concentrated parfum.  
The bottle, designed by Doug Lloyd of Pochet, comes in 50ml (1.7 fl.oz.) and 100ml (3.4 fl.oz.) sizes. Besides the fragrance the fragrant collection will include body lotion and face cleanser oil both in 200ml (6.9 fl.oz.) size. 
The face of the fragrance is Louise Pederson, and the photographer – Alasdair Mclellan.",Rodrigo Flores-Roux,"Damask Plum,Georgian Apricot,Mandarin Orange","Turkish Rose,Lily,Egyptian Jasmine,Mango Blossom",3.88,5,"1,344"
https://www.fragrantica.com/perfume/Princesse-Marina-De-Bourbon/Reverence-2160.html,Reverence Princesse Marina De Bourbon ,Princesse Marina De Bourbon,for women,"fruity,white floral,sweet,citrus,fresh spicy,powdery,rose,musky,woody,warm spicy","Reverence  by  Princesse Marina De Bourbon  is a Floral Green fragrance for women.  Reverence  was launched in 2007. Top notes are Bergamot, Spicy Notes and Pepper; middle notes are Jasmine, Plum, Fruity Notes, Rose and Tea; base notes are Musk and Sandalwood. ","One of the MRA Agency models, young Romanian Cristiana Grasu, will be the face of the advertisement for the newest fragrance by the Princesse Marina de Bourbon house. The fragrance is named Reverence and, according to the sources, will be promoted at the end of 2007.  
Young Cristiana (24) has so far worked as a model in Japan, Korea, Hong Kong and Singapore in the Asian market, while in Europe in Italy and Germany.  
The creative director for the Reverence advertisement is Alnoor, the photographer is Jean-Claude Thibaut, styling was done by Charla Carter, hairstyle by Maxime Mace, and make-up by Jurgen Braun. The location for the ad shooting was Chateau Laffite in France. 
This fragrance of the Princesse Marina de Bourbon is dedicated and created in honor of the queens of France and Navarre, and it brings a sparkly note of modernized baroque experience for all the \'Pompadours\' of the world. In line with that Cristiana was dressed in an opulent lace and tulle made white dress and a historical, baroque style white wig.",,"Bergamot,Spicy Notes,Pepper","Jasmine,Plum,Fruity Notes,Rose,Tea",3.86,5,304
https://www.fragrantica.com/perfume/Mypa/Madonna-Nudes-1979-Kiss-2162.html,Madonna Nudes 1979 Kiss Mypa ,Mypa,for women,,Madonna Nudes 1979 Kiss  by  Mypa  is a Chypre Floral fragrance for women. ,,,,,3.50,5,6
https://www.fragrantica.com/perfume/Nina-Ricci/Nina-1987-2174.html,Nina (1987) Nina Ricci ,Nina Ricci,for women,"aromatic,powdery,woody,green,fresh spicy,earthy,yellow floral,floral,aldehydic,sweet","Nina (1987)  by  Nina Ricci  is a Floral Aldehyde fragrance for women.  Nina (1987)  was launched in 1987. The nose behind this fragrance is Christian Vacchiano. Top notes are Aldehydes, Marigold, Mimosa, Green Notes, Basil, Currant buds, Orange Blossom, Bergamot, Peach and Lemon; middle notes are Mimosa, Violet, Ylang-Ylang, Jasmine, West Indian Bay, Orris Root and Rose; base notes are Oakmoss, iris, Civet, Musk, Vetiver, Blackcurrant Syrup, Sandalwood and Patchouli. ",,Christian Vacchiano,"Aldehydes,Marigold,Mimosa,Green Notes,Basil,Currant buds,Orange Blossom,Bergamot,Peach,Lemon","Mimosa,Violet,Ylang-Ylang,Jasmine,West Indian Bay,Orris Root,Rose",4.27,5,618
https://www.fragrantica.com/perfume/Solange-Azagury-Partridge/Cosmic-2173.html,Cosmic Solange Azagury-Partridge ,Solange Azagury-Partridge,for women,"amber,aromatic,woody,balsamic,green,iris,earthy,powdery,white floral,aldehydic","Cosmic  by  Solange Azagury-Partridge  is a Chypre fragrance for women.  Cosmic  was launched in 2007. The nose behind this fragrance is Lyn Harris. Top notes are Galbanum, Aldehydes and Bergamot; middle notes are iris, Jasmine and Rose; base notes are Myrrh, Vanilla, Vetiver, Opoponax, Patchouli and Labdanum. ","""Catch a falling star"".... 
...or, catch Cosmic, the new fragrance of the Solange jewelry house. Cosmic is exquisite cosmic eau de parfum captured in a sculptural, space-age, geometric designed bottle.  
It was launched in 2007 as a part of the Platonic, the diamond jewelry collection, presented together with the fragrance. Following on from the oriental composition of diamond dusted Stoned, Cosmic has moved away from the borders of earth into the far corners of the Universe, as it contains stardust – the especially finely ground meteorite. The dominant shape of the futuristic 100ml bottle is five-pointed star shape which appears as facets on all sides. 
Its chypre composition opens with notes of bergamot, aldehydes and galbanum. The heart unites jasmine, rose and iris, while the base notes reveal patchouli, vetiver, labdanum, Peru opoponax, myrrh and vanilla. The creator of the fragrance is Lyn Harris. ",Lyn Harris,"Galbanum,Aldehydes,Bergamot","iris,Jasmine,Rose",4.07,5,42
https://www.fragrantica.com/perfume/Givenchy/My-Givenchy-Dream-2090.html,My Givenchy Dream Givenchy ,Givenchy,for women,"fruity,woody,citrus,white floral,sweet,floral,patchouli,rose,warm spicy,fresh","My Givenchy Dream  by  Givenchy  is a Floral Fruity fragrance for women.  My Givenchy Dream  was launched in 2008. The nose behind this fragrance is Mark Buxton. Top notes are Clementine, Black Currant and Persimmon; middle notes are Lily-of-the-Valley, Rose and Jasmine; base notes are Sandalwood, Patchouli and Amber. ","In the first half-year 2008 Givenchy is launching the fragrance My Givenchy Dream. 
This fragrance is signed by the perfume creator Marc Buxton who has united the notes of blackcurrant, Chineze lantern and clementine in the top. The middle notes are waking up with floral accords of jasmine, rose and lily of the valley, while the base brings in patchouli, sandalwood and amber. 
My Givenchy Dream is available as 50ml EDT, duo 2×50ml EDT and 7ml parfum. The face on the promotional poster is Jennifer Pugh.",Mark Buxton,"Clementine,Black Currant,Persimmon","Lily-of-the-Valley,Rose,Jasmine",3.83,5,289
https://www.fragrantica.com/perfume/Liz-Claiborne/Curve-Crush-2175.html,Curve Crush Liz Claiborne ,Liz Claiborne,for women,"warm spicy,lactonic,sweet,vanilla,cinnamon,musky",Curve Crush  by  Liz Claiborne  is a Floral Fruity fragrance for women.  Curve Crush  was launched in 2003. Curve Crush was created by Pierre Negrin and Carlos Vinals. ,,"Carlos Vinals,Pierre Negrin","Milk,Cinnamon,Sugar,Cloves,Vanilla,Ginger,Musk,Cardamom,Tea,Floral Notes,Pepper,Citruses",,3.79,5,508
https://www.fragrantica.com/perfume/Pupa/Puposhka-2177.html,Puposhka Pupa ,Pupa,for women,"citrus,vanilla,sweet,powdery,woody,chocolate,fruity,floral,warm spicy,musky","Puposhka  by  Pupa  is a Floral Fruity fragrance for women. Top notes are Black Currant, Orange, Mandarin Orange, Grapefruit, Melon, Litchi and Lemon; middle notes are Rose, Magnolia and Freesia; base notes are Vanilla, Dark Chocolate, Sandalwood, Musk, Amber and Cedar. ","Puposhka is floral fruity fragrance captured in a traditional Russian doll (Matrjoshka). The notes include orange, mandarin, melon leaves, litchi, luminous lemon, sparkly grapefruit and black currant in the top notes. The heart brings magnolia, rose petals, and freesia, while the base combines sandalwood, vanilla, chocolate, cedar, musk and amber.",,"Black Currant,Orange,Mandarin Orange,Grapefruit,Melon,Litchi,Lemon","Rose,Magnolia,Freesia",4.20,5,35
https://www.fragrantica.com/perfume/Mypa/Madonna-Nudes-1979-Pop-2163.html,Madonna Nudes 1979 Pop Mypa ,Mypa,for women,,Madonna Nudes 1979 Pop  by  Mypa  is a Floral Fruity fragrance for women. ,,,,,3.50,5,4
https://www.fragrantica.com/perfume/Serge-Lutens/Louve-2176.html,Louve Serge Lutens ,Serge Lutens,for women and men,"almond,fruity,nutty,sweet,amber,vanilla,musky,floral,powdery,rose","Louve  by  Serge Lutens  is a Oriental Vanilla fragrance for women and men.  Louve  was launched in 2007. Top notes are Almond and Fruity Notes; middle notes are Musk, Rose and Jasmine; base notes are Vanilla, Resin and Amber. ",,,"Almond,Fruity Notes","Musk,Rose,Jasmine",4.03,5,"2,234"
https://www.fragrantica.com/perfume/Gloria-Vanderbilt/V-2179.html,V Gloria Vanderbilt ,Gloria Vanderbilt,for women,"floral,honey,sweet,woody,fruity,fresh,citrus,aquatic","V  by  Gloria Vanderbilt  is a Floral Fruity fragrance for women.  V  was launched in 1994. Top notes are Fruits, Floral Notes and Citruses; middle notes are Honey and Water Lily; base note is Woody Notes. ",,,"Fruits,Floral Notes,Citruses","Honey,Water Lily",3.64,5,67
https://www.fragrantica.com/perfume/Mypa/Madonna-Men-2166.html,Madonna Men Mypa ,Mypa,for men,,Madonna Men  by  Mypa  is a Woody Aromatic fragrance for men. ,,,,,3.50,5,2
https://www.fragrantica.com/perfume/Gucci/Gucci-Accenti-2182.html,Gucci Accenti Gucci ,Gucci,for women,"fruity,sweet,vanilla,white floral,woody,citrus,rose,powdery,warm spicy,aromatic","Gucci Accenti  by  Gucci  is a Oriental Floral fragrance for women.  Gucci Accenti  was launched in 1995. The nose behind this fragrance is Dominique Ropion. Top notes are Tangerine, Artemisia and Black Currant; middle notes are Rose, Jasmine, Lily-of-the-Valley and Clove; base notes are Peach, Tonka Bean, Sandalwood, Raspberry, Vanilla, Patchouli and Vetiver. ",,Dominique Ropion,"Tangerine,Artemisia,Black Currant","Rose,Jasmine,Lily-of-the-Valley,Clove",4.12,5,655
https://www.fragrantica.com/perfume/Otto-Kern/Otto-Kern-Woman-2184.html,Otto Kern Woman Otto Kern ,Otto Kern,for women,"aromatic,vanilla,green,sweet,white floral,fruity,citrus,amber,warm spicy,powdery","Otto Kern Woman  by  Otto Kern  is a Oriental Floral fragrance for women.  Otto Kern Woman  was launched in 2006. Top notes are Rhubarb, Cardamom and Bergamot; middle notes are Orange Blossom and Heliotrope; base notes are Amber, Tonka Bean and Vanilla. ",,,"Rhubarb,Cardamom,Bergamot","Orange Blossom,Heliotrope",4.00,5,14
https://www.fragrantica.com/perfume/Solange-Azagury-Partridge/Stoned-2172.html,Stoned Solange Azagury-Partridge ,Solange Azagury-Partridge,for women,"musky,amber,vanilla,mossy,powdery,woody,rose,earthy,white floral,citrus",Stoned  by  Solange Azagury-Partridge  is a Oriental fragrance for women.  Stoned  was launched in 2006. The nose behind this fragrance is Lyn Harris. ,"Stoned by Solange Azagury-Partridge is an oriental fragrance for women. Stoned was launched in 2006. The nose behind this fragrance is Lyn Harris. The fragrance features labdanum, musk, oakmoss, jasmine, bergamot, bourbon vanilla and rose.",Lyn Harris,"Labdanum,Bourbon Vanilla,Musk,Oakmoss,Rose,Jasmine,Bergamot",,4.21,5,97
https://www.fragrantica.com/perfume/Lancetti/Etre-Femme-2112.html,Etre Femme Lancetti ,Lancetti,for women,,Etre Femme  by  Lancetti  is a Floral Fruity fragrance for women.  Etre Femme  was launched in 2002. ,,,,,3.86,5,28
https://www.fragrantica.com/perfume/Montale/Ginger-Musk-2187.html,Ginger Musk Montale ,Montale,for women and men,"fruity,musky,warm spicy,sweet,fresh,powdery,sour",Ginger Musk  by  Montale  is a Oriental fragrance for women and men.  Ginger Musk  was launched in 2006. The nose behind this fragrance is Pierre Montale. ,"Ginger Musk was created as an unusual and irresistible harmony of fresh ginger, black currant, red berries and white musk.
 A thin, luminous ginger note goes perfectly with sour tastiness of fruit. It seems powerful and yet very aristocratic. Musk mildens all sharpness, since it stays so transparent and calming. The nose behind this perfume is Pierre Montale.",Pierre Montale,"Musk,Ginger,Red Berries,Blackberry",,3.65,5,299
https://www.fragrantica.com/perfume/Montale/Chocolate-Greedy-2186.html,Chocolate Greedy Montale ,Montale,for women and men,"vanilla,cacao,warm spicy,sweet,coffee,powdery,citrus,fruity",Chocolate Greedy  by  Montale  is a Oriental Vanilla fragrance for women and men.  Chocolate Greedy  was launched in 2007. The nose behind this fragrance is Pierre Montale. ,,Pierre Montale,"Cacao,Vanilla,Tonka Bean,Coffee,Dried Fruits,Bitter Orange",,3.94,5,"3,753"
https://www.fragrantica.com/perfume/Coppeneur/Eau-de-Cacao-2188.html,Eau de Cacao Coppeneur ,Coppeneur,for women and men,"sweet,chocolate,vanilla,warm spicy,amber,balsamic,musky,powdery,cacao,rum",Eau de Cacao  by  Coppeneur  is a Oriental Vanilla fragrance for women and men.  Eau de Cacao  was launched in 2005. ,,,"Dark Chocolate,Praline,Vanilla,Peru Balsam,Musk,Rum,Tonka Bean,Jasmine",,4.47,5,15
https://www.fragrantica.com/perfume/Otto-Kern/Cycle-2183.html,Cycle Otto Kern ,Otto Kern,for men,"green,aromatic,woody,citrus,fresh,fruity,soft spicy,fresh spicy",Cycle  by  Otto Kern  is a Woody Aromatic fragrance for men.  Cycle  was launched in 1991. ,,,"Cassis,Mint,Citruses,Woody Notes,Green Notes",,3.92,5,26
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Red-Pour-Elle-White-2190.html,Emporio Armani Red Pour Elle (White) Giorgio Armani ,Giorgio Armani,for women,"citrus,green,woody,musky,aromatic,fresh spicy,warm spicy,fruity,powdery,fresh","Emporio Armani Red Pour Elle (White)  by  Giorgio Armani  is a Floral Woody Musk fragrance for women.  Emporio Armani Red Pour Elle (White)  was launched in 2007. Top notes are Bergamot, Mandarin Orange and Black Currant; middle notes are Ginger, Mint and Fig Leaf; base notes are Musk and White Woods. ",,,"Bergamot,Mandarin Orange,Black Currant","Ginger,Mint,Fig Leaf",4.27,5,220
https://www.fragrantica.com/perfume/Parfums-J-ai-Ose/J-ai-Ose-Aqua-2189.html,J'ai Osé Aqua Parfums J'ai Osé ,Parfums J'ai Osé,for women,"woody,aromatic,powdery,fresh spicy,white floral,lavender,fresh,rose,violet,floral",J'ai Osé Aqua  by  Parfums J'ai Osé  is a Aromatic Aquatic fragrance for women.  J'ai Osé Aqua  was launched in 1977. ,,,"Juniper,Sandalwood,Lavender,Violet,Rose,Musk,Lily-of-the-Valley,Tonka Bean,Jasmine,Vanilla",,3.34,5,35
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Rossy-de-Palma-Eau-de-Protection-2194.html,Rossy de Palma Eau de Protection Etat Libre d'Orange ,Etat Libre d'Orange,for women,"warm spicy,fresh spicy,rose,aromatic,citrus,patchouli,amber,woody,floral,balsamic","Rossy de Palma Eau de Protection  by  Etat Libre d'Orange  is a Oriental Floral fragrance for women.  Rossy de Palma Eau de Protection  was launched in 2009. Rossy de Palma Eau de Protection was created by Antoine Lie and Antoine Maisondieu. Top notes are Ginger, Pepper and Bergamot; middle notes are Bulgarian Rose, Geranium and Jasmine; base notes are Patchouli, Incense, Benzoin and Cacao. ","Fragrance Rossy de Palma Eau de Protection is the first fragrance of the house devoted to a celebrity. It was created for Spanish actress Rossy de Palma. The central and dominant note is rose, which reminds of Rossy de Palma's garden in Madrid. The fragrance was created by Antoine Lie and Antoine Maisondieu who made it unusual, uniting the gorgeous rose notes with ginger, black pepper, bergamot, Bulgarian rose, jasmine, frankincense, patchouli, cocoa and benzoin. ""This magic potion, this instrument of transformation, could only be made by the crushing of armfuls of roses. Roses with thorny stems that yield lavish blossoms, lush petals, outrageous, puffed-up fantasies, trembling with the sweat of impatience and desire. Roses, red with blood, a piercing note that leaves the flavor of fire on lips that suck the finger pricked by a thorn. Ableeding rose. A candy rose. A rose that tastes of fresh milk, a talcum powdered baby’s bottom, a wealth of sugared kisses. At Etat Libre d’Orange, the Virgin rarely wanders far from the Whore. Perhaps she is one and the same. Warmed by the fire of this woman, the noses have embraced a fanciful vision. They have created for her a perfume of protection, a refuge on the battlefield of love. Defensive yet transparent, Rossy conceals as it reveals. For her, a caress is demanded, while those around her are struck with awe. The noses have extracted that which is most profound in her, the essence of her. They have distilled her honey and squeezed the juice from her heart.""","Antoine Lie,Antoine Maisondieu","Ginger,Pepper,Bergamot","Bulgarian Rose,Geranium,Jasmine",4.06,5,776
